task,condition,channel,method,time_s,mean,ci_low,ci_high
1,1,F3,W0,0.484375,-7.8544140290798259,-16.459660343533329,3.6024707928714221
1,1,F3,W0,0.48828125,-7.887359943138561,-16.514178674847816,3.6293638524804317
1,1,F3,W0,0.4921875,-7.8876751844628838,-16.369448532284814,3.6458519000899043
1,1,F3,W0,0.49609375,-7.8357604276278474,-16.144169056888398,3.551739618435418
1,1,F3,W0,0.5,-7.7265686319703004,-15.831227919754962,3.438809224913367
1,1,F3,W0,0.50390625,-7.5826470802601094,-15.515480272009057,3.591245327777433
1,1,F3,W0,0.5078125,-7.4598209069383916,-15.331193328502165,3.8458218885371895
1,1,F3,W0,0.51171875,-7.4284113377434027,-15.509262209634935,3.9255040435976176
1,1,F3,W0,0.515625,-7.5295961016842865,-15.752633699636887,3.8884484379152173
1,1,F3,W0,0.51953125,-7.7369144209156069,-15.848813303537366,3.6903817701732899
1,1,F3,W0,0.5234375,-7.9590235878504911,-15.975846413165693,3.2609622040032029
1,1,F3,W0,0.52734375,-8.0870572167945891,-16.02685809195583,2.7364626396042651
1,1,F3,W0,0.53125,-8.052132606395201,-15.853270444731002,2.5191994711005687
1,1,F3,W0,0.53515625,-7.8535856330999749,-15.645508052121491,2.7453066974342542
1,1,F3,W0,0.5390625,-7.5443063948283786,-15.470057882118134,2.7011961456426903
1,1,F3,W0,0.54296875,-7.188911372384128,-15.228360842316768,2.8666592000962385
1,1,F3,W0,0.546875,-6.8246918773115777,-14.938981662147576,3.2728411904924766
1,1,F3,W0,0.55078125,-6.4501130079961975,-14.566077338959992,3.9389030071731774
1,1,F3,W0,0.5546875,-6.0448198731034752,-14.248079544138815,4.433105417339962
1,1,F3,W0,0.55859375,-5.6013011063833353,-13.866131242391742,4.9324396968454822
1,1,F3,W0,0.5625,-5.1404336298602775,-13.283177140371617,5.3962364694963352
1,1,F3,W0,0.56640625,-4.6996734911711746,-12.717619618765163,5.7825368375743471
1,1,F3,W0,0.5703125,-4.3080569664541777,-12.106550763859858,6.0876708619600608
1,1,F3,W0,0.57421875,-3.9703242772997931,-11.848154964634318,6.3908994987705077
1,1,F3,W0,0.578125,-3.66869471492938,-11.714098316619985,6.7132271676829331
1,1,F3,W0,0.58203125,-3.3757949287414282,-11.553392660271383,6.8622338972839909
1,1,F3,W0,0.5859375,-3.0697067361702661,-11.387840079718961,7.3193069849851931
1,1,F3,W0,0.58984375,-2.7438853991654919,-11.20387038044932,7.664130952300634
1,1,F3,W0,0.59375,-2.4044611735741483,-10.984598632108526,8.1914500434543633
1,1,F3,W0,0.59765625,-2.0538365888258179,-10.8950176055952,8.6041732948163787
1,1,F3,W0,0.6015625,-1.6737133416296774,-10.601187872329479,8.9799351287616567
1,1,F3,W0,0.60546875,-1.2251991585479405,-10.199440264556198,9.4637020748502589
1,1,F3,W0,0.609375,-0.66919707057826294,-9.6568470365686032,9.7500603532578527
1,1,F3,W0,0.61328125,0.0074960628174457694,-9.2810252680181247,9.9173391430135194
1,1,F3,W0,0.6171875,0.77862635706520955,-8.8317518940035917,10.659352099530805
1,1,F3,W0,0.62109375,1.5859044479363527,-8.365219469713141,11.373604408462452
1,1,F3,W0,0.625,2.3625562509902873,-7.8581538491833003,12.617073834864584
1,1,F3,W0,0.62890625,3.0592824405053913,-7.3014163076431711,13.99138352447207
1,1,F3,W0,0.6328125,3.6586634555245232,-6.9419462589126537,14.83346620167484
1,1,F3,W0,0.63671875,4.1718136420510374,-6.69460929919292,15.88094153833482
1,1,F3,W0,0.640625,4.6219271532249762,-6.482792037302425,16.671549532506962
1,1,F3,W0,0.64453125,5.0267394627528281,-6.1925684725436412,17.110811690651996
1,1,F3,W0,0.6484375,5.3906193594386531,-5.8638724872244108,17.803167317851358
1,1,F3,W0,0.65234375,5.7084515611532147,-5.4853276656029566,18.134765191975387
1,1,F3,W0,0.65625,5.9763588871430198,-5.0888514390859445,18.092034961540826
1,1,F3,W0,0.66015625,6.2029488162656525,-4.647130183506297,17.950717149640997
1,1,F3,W0,0.6640625,6.413888815730405,-4.3346229158608018,17.941809201252671
1,1,F3,W0,0.66796875,6.6417685708680327,-3.982472623584917,17.941714663912059
1,1,F3,W0,0.671875,6.9019115066979682,-3.888966107223681,18.48109095488924
1,1,F3,W0,0.67578125,7.1714779282082528,-3.9335189321357631,18.863054561128855
1,1,F3,W0,0.6796875,7.3934098123106464,-3.445968719414422,19.133706209518927
1,1,F3,W0,0.68359375,7.5078014033071749,-3.0304434306738055,19.213376414225699
1,1,F3,W0,0.6875,7.4896732474113872,-2.8684254600290497,19.086511073882861
1,1,F3,W0,0.69140625,7.367975002149989,-2.8213907555463464,18.761229313289103
1,1,F3,W0,0.6953125,7.2160126028787364,-2.5815919553220272,17.908523970823378
1,1,F3,W0,0.69921875,7.1207757047012068,-2.2572242356177274,17.322606949362129
1,1,F3,W0,0.703125,7.1472706081816524,-1.9386842605559274,17.161952338368756
1,1,F3,W0,0.70703125,7.3149230770960649,-1.5728284173793763,17.187148063567268
1,1,F3,W0,0.7109375,7.5967543799468107,-1.4243425427066578,17.552126026116014
1,1,F3,W0,0.71484375,7.9386221201832292,-0.92011601212638072,17.796383754367103
1,1,F3,W0,0.71875,8.2846427486328675,-0.33391802519217306,17.753076737522928
1,1,F3,W0,0.72265625,8.5967370644204752,0.1586427586748359,17.702390724957798
1,1,F3,W0,0.7265625,8.866945647125327,0.62341413322684214,17.933053311117682
1,1,F3,W0,0.73046875,9.1248664431558524,1.1868975982217813,18.032277104333918
1,1,F3,W0,0.734375,9.434059857044419,1.5153042640497913,18.182468273567217
1,1,F3,W0,0.73828125,9.8661903339754229,2.0811081360669585,18.580363935712281
1,1,F3,W0,0.7421875,10.455757501242857,2.649554308665822,19.331103203389102
1,1,F3,W0,0.74609375,11.162187640099408,3.3938533068396946,20.216910074002367
1,1,F3,W0,0.75,11.872966710225629,4.0307874427754458,21.195861868850912
1,1,F3,W0,0.75390625,12.458105573394613,4.3702041744796514,22.004083015218125
1,1,F3,W0,0.7578125,12.847644028740932,4.5183795649962271,22.753542953945573
1,1,F3,W0,0.76171875,13.080161623147616,4.5048143494884387,23.392515173350525
1,1,F3,W0,0.765625,13.283191561250268,4.3945439139448395,24.020252668741673
1,1,F3,W0,0.76953125,13.592159569213003,4.5628472029352878,24.559594911808425
1,1,F3,W0,0.7734375,14.061069274978781,4.9327963074399834,25.048123665822665
1,1,F3,W0,0.77734375,14.627402362899,5.24472069969001,25.60159479374148
1,1,F3,W0,0.78125,15.155465411834163,5.5838607126050466,26.094402878073556
1,1,F3,W0,0.78515625,15.526718702874664,6.0826896473087624,26.225999010699638
1,1,F3,W0,0.7890625,15.715386256840059,6.3687608711351729,26.331954977046106
1,1,F3,W0,0.79296875,15.80154870865716,6.5572028328618126,26.334553872852645
1,1,F3,W0,0.796875,15.916970134234733,6.8149145945757512,26.543924260419438
1,1,F4,W0,-0.19921875,0.79751858589149116,-2.8070798087475759,4.3346655289611986
1,1,F4,W0,-0.1953125,1.1392421307471283,-2.215890037694551,4.5844141281718507
1,1,F4,W0,-0.19140625,1.5070262477944294,-1.5905348100024095,4.7110925625840228
1,1,F4,W0,-0.1875,1.8432701413022092,-1.0415929494500453,4.7739548390917825
1,1,F4,W0,-0.18359375,2.0834816724069483,-0.63048835740213272,4.68824340117476
1,1,F4,W0,-0.1796875,2.1805292529482632,-0.25130552804713813,4.4357696583803321
1,1,F4,W0,-0.17578125,2.1201210142725029,-0.068653866247161618,4.2224522096461774
1,1,F4,W0,-0.171875,1.9190711662758519,-0.063247458058542497,3.7625895979130521
1,1,F4,W0,-0.16796875,1.6130187729668684,-0.20526843445716209,3.3382573026447244
1,1,F4,W0,-0.1640625,1.2441905526494406,-0.35551112155695141,2.8685210208545553
1,1,F4,W0,-0.16015625,0.85414203457406501,-0.80614880463305738,2.3158616818194688
1,1,F4,W0,-0.15625,0.48070537156884652,-1.236148292820429,1.9832869884872737
1,1,F4,W0,-0.15234375,0.15501145243151679,-1.654541973740596,1.7860684254805403
1,1,F4,W0,-0.1484375,-0.10583969692330085,-1.8955333081330683,1.6109314703122155
1,1,F4,W0,-0.14453125,-0.30827261364918679,-2.1019576477900306,1.3757585016492726
1,1,F4,W0,-0.140625,-0.48307867237483382,-2.2242482362382412,1.0649456090271745
1,1,F4,W0,-0.13671875,-0.66972591909728163,-2.2920923392898764,0.79749814076232228
1,1,F4,W0,-0.1328125,-0.89156201310713001,-2.4299965998496158,0.50403346375094815
1,1,F4,W0,-0.12890625,-1.1396381170762693,-2.5848577774922576,0.17792153901229962
1,1,F4,W0,-0.125,-1.3760407031362802,-2.6957441299544,-0.15455931573423992
1,1,F4,W0,-0.12109375,-1.5519708392899205,-2.7243545412557957,-0.44130316192608138
1,1,F4,W0,-0.1171875,-1.6270053358197802,-2.6918517958234194,-0.72065080656946734
1,1,F4,W0,-0.11328125,-1.5795674053167852,-2.6750243129529618,-0.70711754766823032
1,1,F4,W0,-0.109375,-1.4087820245666669,-2.5258683201987098,-0.40790310593842172
1,1,F4,W0,-0.10546875,-1.134545129308375,-2.3959893703371695,0.020215556235427881
1,1,F4,W0,-0.1015625,-0.79906942201682418,-2.135631845621067,0.41772623835763684
1,1,F4,W0,-0.09765625,-0.46381320770694684,-1.8025036270468691,0.75491882608496441
1,1,F4,W0,-0.09375,-0.19408078074242716,-1.5140464828365465,1.0495437904969935
1,1,F4,W0,-0.08984375,-0.034731774954609891,-1.4317516630287366,1.2872048718654954
1,1,F4,W0,-0.0859375,0.0081373566760459363,-1.5531808783053609,1.4218082984535212
1,1,F4,W0,-0.08203125,-0.033713354702749131,-1.7176097507514529,1.7063905451779926
1,1,F4,W0,-0.078125,-0.11114371527598094,-2.0781385117750002,1.9860270022054551
1,1,F4,W0,-0.07421875,-0.18420733884956111,-2.3093838386127659,2.0968425149968151
1,1,F4,W0,-0.0703125,-0.23616195208387677,-2.5747209896296872,2.1056548750642374
1,1,F4,W0,-0.06640625,-0.26581315151756529,-2.6904925622124227,2.1044849849956049
1,1,F4,W0,-0.0625,-0.26817754942174887,-2.5478110946879924,2.060932380884851
1,1,F4,W0,-0.05859375,-0.22414881553264546,-2.3191215208856946,1.9906115309797736
1,1,F4,W0,-0.0546875,-0.11120944888056325,-1.9439103746776656,1.8730855376464899
1,1,F4,W0,-0.05078125,0.071508628131685167,-1.4318969764992202,1.6828507065087939
1,1,F4,W0,-0.046875,0.28340416728505369,-0.94184073347530328,1.6873909676803553
1,1,F4,W0,-0.04296875,0.44665525791733485,-0.86839866558269918,1.8202277668381639
1,1,F4,W0,-0.0390625,0.47899122696405583,-1.1755433566115974,2.0059390562833856
1,1,F4,W0,-0.03515625,0.3384806360372582,-1.4843679484265082,2.121255057520302
1,1,F4,W0,-0.03125,0.051453890707586519,-2.0284613692675215,2.0887011901101493
1,1,F4,W0,-0.02734375,-0.29621204678961244,-2.708071894641241,2.001707831967158
1,1,F4,W0,-0.0234375,-0.59917372452436535,-3.2885167763993937,1.8044466101518684
1,1,F4,W0,-0.01953125,-0.77929687864776909,-3.4049707067067678,1.7500254954395258
1,1,F4,W0,-0.015625,-0.81469091159401774,-3.5359021306719631,1.733030065816676
1,1,F4,W0,-0.01171875,-0.74125880840260927,-3.3894377016868682,1.7414050201028686
1,1,F4,W0,-0.0078125,-0.63032525016783614,-3.1096259343373709,1.7859045156932831
1,1,F4,W0,-0.00390625,-0.55270295807106651,-3.0069268066734338,1.7143882331597076
1,1,F4,W0,0,-0.54383933521035566,-3.1932705231907734,1.8760979118708809
1,1,F4,W0,0.00390625,-0.58674247148712533,-3.3896370768569155,1.9154558171309315
1,1,F4,W0,0.0078125,-0.62225130274220997,-3.4650680882132878,2.0564734103901654
1,1,F4,W0,0.01171875,-0.58035226520901029,-3.4588422848284024,2.3786046611189535
1,1,F4,W0,0.015625,-0.41521167195329151,-3.4279783718901951,2.754883342187648
1,1,F4,W0,0.01953125,-0.12861613737688093,-3.1907953772285778,3.1930638442502568
1,1,F4,W0,0.0234375,0.22613706760050745,-2.9344246941799499,3.6739743469535622
1,1,F4,W0,0.02734375,0.5622002497559615,-2.8406536403829139,4.074867690734699
1,1,F4,W0,0.03125,0.79319629508357326,-2.5272507605574726,4.3494194466260678
1,1,F4,W0,0.03515625,0.86715988061938221,-2.4718850625238207,4.5834032431174387
1,1,F4,W0,0.0390625,0.78324245413684479,-2.3829095097579813,4.5532601274433633
1,1,F4,W0,0.04296875,0.58636679043983508,-2.3460086294013967,4.3263197862031069
1,1,F4,W0,0.046875,0.34747945002822272,-2.4924567370410746,4.0219979404128434
1,1,F4,W0,0.05078125,0.13835970931135519,-2.6261779609312188,3.7717430316842053
1,1,F4,W0,0.0546875,0.0065753926448342149,-2.8856470667691125,3.7204962667345765
1,1,F4,W0,0.05859375,-0.041349047585696422,-3.0113842053790014,3.6778484189505463
1,1,F4,W0,0.0625,-0.037669370364085922,-3.1715477954214868,3.7851502770274696
1,1,F4,W0,0.06640625,-0.030806262237052018,-3.3574951347123032,4.0762828438628249
1,1,F4,W0,0.0703125,-0.057667394305235521,-3.4254534430912131,4.4057642362201417
1,1,F4,W0,0.07421875,-0.12918578694676711,-3.6191702977524782,4.6618996433713926
1,1,F4,W0,0.078125,-0.23298794960650224,-3.7427953809225318,4.7640804560651482
1,1,F4,W0,0.08203125,-0.34476210463192175,-3.9271747669104879,4.7785021026282646
1,1,F4,W0,0.0859375,-0.44168757164756312,-4.0310030898046971,4.6809761753712937
1,1,F4,W0,0.08984375,-0.51634652365727496,-4.0416743795692565,4.4780758756520891
1,1,F4,W0,0.09375,-0.5863456123017996,-4.1396578036771938,4.2688847611885716
1,1,F4,W0,0.09765625,-0.69074626422363572,-4.3946057895643316,4.1924058012626144
1,1,F4,W0,0.1015625,-0.87121400882579469,-4.8970062674751622,4.1991819369745915
1,1,F4,W0,0.10546875,-1.1488395832106211,-5.4736975300777182,4.3420604565813701
1,1,F4,W0,0.109375,-1.5119734496603445,-6.0279891274604438,4.3249196360955846
1,1,F4,W0,0.11328125,-1.921768885883973,-6.6465773989913357,4.3553946358528188
1,1,F4,W0,0.1171875,-2.3297078756155867,-7.2572426206209517,4.3295362144458363
1,1,F4,W0,0.12109375,-2.695133803583543,-7.9704574863547411,4.4918000557556752
1,1,F4,W0,0.125,-2.9935136877013462,-8.4192184288438856,4.7364751169543409
1,1,F4,W0,0.12890625,-3.2146539348530205,-8.7765222096466591,4.8017240842952864
1,1,F4,W0,0.1328125,-3.3578726798855354,-9.0168280120981006,4.6901949538306154
1,1,F4,W0,0.13671875,-3.4318125369490269,-8.9542874836575539,4.5363055727400718
1,1,F4,W0,0.140625,-3.4595836163414928,-8.8686264710250793,4.6752642576579406
1,1,F4,W0,0.14453125,-3.481871252681966,-9.0687297509280782,4.6347058220750474
1,1,F4,W0,0.1484375,-3.5491419313538719,-9.2380697777248368,4.7235428728366911
1,1,F4,W0,0.15234375,-3.7009578430634553,-9.5130170923198953,4.8567258044014938
1,1,F4,W0,0.15625,-3.9405882356450932,-9.946109245563413,4.8300359982543393
1,1,F4,W0,0.16015625,-4.2190703675051759,-10.419735557430201,4.7953307461914614
1,1,F4,W0,0.1640625,-4.4410145665631653,-10.850513946637571,4.8103899072765541
1,1,F4,W0,0.16796875,-4.4961341669699166,-11.076777982607934,4.9365172542506768
1,1,F4,W0,0.171875,-4.3077190481124763,-10.897183840288065,5.2174645611807238
1,1,F4,W0,0.17578125,-3.8758649542303818,-10.397843200123987,5.7211407944762298
1,1,F4,W0,0.1796875,-3.2896178797778792,-9.7470125241091274,6.4371268531026331
1,1,F4,W0,0.18359375,-2.6971388553098561,-9.2672613371487067,7.010363163066005
1,1,F4,W0,0.1875,-2.248409647170925,-8.5478902204361393,7.3574445826992996
1,1,F4,W0,0.19140625,-2.0402362271252183,-8.1688803402602286,7.4024793051673168
1,1,F4,W0,0.1953125,-2.0882617627175466,-8.2493945266341697,7.2898804988212182
1,1,F4,W0,0.19921875,-2.3340890929761149,-8.4825403452284114,7.1410154728815645
1,1,F4,W0,0.203125,-2.6795396567369196,-8.8928247422726212,6.7160807181014661
1,1,F4,W0,0.20703125,-3.0293702679172414,-9.4220629278423935,6.4266189633244082
1,1,F4,W0,0.2109375,-3.3218877245038843,-9.9009617989433849,6.230194791320204
1,1,F4,W0,0.21484375,-3.536810854825541,-10.18168277121789,6.0530099467030487
1,1,F4,W0,0.21875,-3.6846350646359483,-10.3838202896971,6.0155865907802655
1,1,F4,W0,0.22265625,-3.7888191611321598,-10.689474903220477,5.9784106041514145
1,1,F4,W0,0.2265625,-3.8692455669633734,-11.035227024396201,6.0528572918473236
1,1,F4,W0,0.23046875,-3.9322435251133441,-11.369307510156673,6.3667729029579254
1,1,F4,W0,0.234375,-3.9725870937714265,-11.45448872289408,6.7517838123471119
1,1,F4,W0,0.23828125,-3.9881026703031757,-11.544868413561048,7.1480705644629161
1,1,F4,W0,0.2421875,-3.9949112412411911,-11.838252021345072,7.5115028618201114
1,1,F4,W0,0.24609375,-4.0242341150464336,-12.027010927954031,7.6795956533395477
1,1,F4,W0,0.25,-4.0942462569136877,-12.163788983532143,7.8572672466049971
1,1,F4,W0,0.25390625,-4.1760361300523998,-12.207143815774575,7.8780248547413088
1,1,F4,W0,0.2578125,-4.1863385423675918,-12.276098332612625,7.8246570001287994
1,1,F4,W0,0.26171875,-4.0238142858461545,-12.058915856545974,7.8661403377129187
1,1,F4,W0,0.265625,-3.6311572669400687,-11.633384599738811,8.220637753097586
1,1,F4,W0,0.26953125,-3.0427104831465877,-10.974788382709553,9.0304402955879279
1,1,F4,W0,0.2734375,-2.3852913860041087,-10.527868507385771,9.97004358922349
1,1,F4,W0,0.27734375,-1.8287023836509213,-10.082398764659558,10.903841951529882
1,1,F4,W0,0.28125,-1.5099295092545331,-10.133541438530871,11.764057617729879
1,1,F4,W0,0.28515625,-1.4683973031733837,-10.382646574521289,12.198527197205781
1,1,F4,W0,0.2890625,-1.6249422345693638,-10.879199389316616,12.376775060902661
1,1,F4,W0,0.29296875,-1.8153741854719083,-11.255368389827044,12.458160772025128
1,1,F4,W0,0.296875,-1.8617475297305299,-11.529000010571798,12.314877559223708
1,1,F4,W0,0.30078125,-1.647373997391969,-11.258229045008811,12.300475738040628
1,1,F4,W0,0.3046875,-1.1622470818566228,-10.688295204655505,12.883022473671121
1,1,F4,W0,0.30859375,-0.50051973234983516,-9.8723775237981446,13.656668639128247
1,1,F4,W0,0.3125,0.18472526618213136,-9.2066747186028,14.374611757331264
1,1,F4,W0,0.31640625,0.74256724431507182,-8.4939228894134793,14.998171065723165
1,1,F4,W0,0.3203125,1.0704273206202832,-8.0612811468494048,15.37268439041809
1,1,F4,W0,0.32421875,1.1321646600512176,-8.0109550410413313,15.369204819993389
1,1,F4,W0,0.328125,0.95594319702696084,-8.0688860140453151,15.137734513261847
1,1,F4,W0,0.33203125,0.62321645711290674,-8.3228104694910208,14.761827750397453
1,1,F4,W0,0.3359375,0.24865899131911651,-8.6055358303029603,14.388684101621841
1,1,F4,W0,0.33984375,-0.053766743534062196,-9.0186778361773801,14.040146262971383
1,1,F4,W0,0.34375,-0.21126819598149524,-9.228640275643798,13.957124650055192
1,1,F4,W0,0.34765625,-0.21919377513896504,-9.3748540955019859,14.122332646016247
1,1,F4,W0,0.3515625,-0.13950290527391249,-9.2864093258622891,14.280289753430344
1,1,F4,W0,0.35546875,-0.072952105851879709,-9.2081254858189876,14.217848157593316
1,1,F4,W0,0.359375,-0.11906106737759747,-9.4020103787871712,13.95377668403153
1,1,F4,W0,0.36328125,-0.34001462764247414,-9.6521137828238661,13.640278702867306
1,1,F4,W0,0.3671875,-0.74299247791012413,-10.195507270931556,13.430309542004098
1,1,F4,W0,0.37109375,-1.2889221638589787,-10.932736118665993,13.107314528446219
1,1,F4,W0,0.375,-1.9211408520198936,-11.515114434152611,12.584542905936335
1,1,F4,W0,0.37890625,-2.5940515131196853,-12.393348442623212,11.905210712704225
1,1,F4,W0,0.3828125,-3.2832405722900391,-13.093308350061053,11.286038954519761
1,1,F4,W0,0.38671875,-3.9743275344982347,-13.736904990217699,10.473414107102919
1,1,F4,W0,0.390625,-4.6436763520689395,-14.424244391359371,9.6834669253329935
1,1,F4,W0,0.39453125,-5.2482570825591282,-15.017328449540654,8.9301945962401987
1,1,F4,W0,0.3984375,-5.7346283467885053,-15.43275928188034,8.1808001936723738
1,1,F4,W0,0.40234375,-6.0649584094506839,-15.447242349057628,7.4997576091656226
1,1,F4,W0,0.40625,-6.2469351846325649,-15.397531907336649,6.9004786985519102
1,1,F4,W0,0.41015625,-6.3485904703823079,-15.171617988775976,6.2871704174957106
1,1,F4,W0,0.4140625,-6.4833906716289187,-15.078569797937158,5.6446264321873834
1,1,F4,W0,0.41796875,-6.767107216554642,-15.289121572673785,4.9888278979840051
1,1,F4,W0,0.421875,-7.2672192515366127,-15.741856613823316,4.379166583888928
1,1,F4,W0,0.42578125,-7.9723175699297784,-16.601873851157656,3.7671852055393376
1,1,F4,W0,0.4296875,-8.7966805584389096,-17.586972163393501,3.2150805295655953
1,1,F4,W0,0.43359375,-9.6143276032094676,-18.586963028206171,2.6976003283053638
1,1,F4,W0,0.4375,-10.303054166341127,-19.474422068413769,2.2391265552287205
1,1,F4,W0,0.44140625,-10.778771809206392,-20.407622295825369,2.1054319374282473
1,1,F4,W0,0.4453125,-11.010459768024702,-21.037491925205597,2.2315830087789408
1,1,F4,W0,0.44921875,-11.018283733439809,-21.108945550801707,2.5168693527087616
1,1,F4,W0,0.453125,-10.863752265515151,-20.82144535852618,2.8558531712559927
1,1,F4,W0,0.45703125,-10.637515006296544,-20.490097821160496,3.1688437091340314
1,1,F4,W0,0.4609375,-10.442820488056183,-20.202324882853624,3.3749656453558461
1,1,F4,W0,0.46484375,-10.371150586740614,-20.076592970170484,3.4196144775525803
1,1,F4,W0,0.46875,-10.474029918042941,-20.315525379836405,3.2863251013658936
1,1,F4,W0,0.47265625,-10.742428798273441,-20.689178210633617,3.0014198416607729
1,1,F4,W0,0.4765625,-11.105094899384971,-21.161415183471583,2.644739590495345
1,1,F4,W0,0.48046875,-11.451413739163879,-21.780128940877962,2.3122878113440701
1,1,F4,W0,0.484375,-11.674304553234357,-22.023344506543342,2.1384516926628905
1,1,F4,W0,0.48828125,-11.714703507587593,-22.01482590471003,2.0355522445637684
1,1,F4,W0,0.4921875,-11.582596916487622,-21.498001758307229,2.0320788263019729
1,1,F4,W0,0.49609375,-11.343204976494768,-21.00727126090181,2.1048344572835842
1,1,F4,W0,0.5,-11.082101101156336,-20.704014400023031,2.3147187759528594
1,1,F4,W0,0.50390625,-10.874002767369438,-20.577452040879557,2.5273978378533819
1,1,F4,W0,0.5078125,-10.766694817137946,-20.584187922151656,2.7197796538598769
1,1,F4,W0,0.51171875,-10.773954836735921,-20.550297539697446,2.7842655668321998
1,1,F4,W0,0.515625,-10.871466000016408,-20.74789495629043,2.7007133435648698
1,1,F4,W0,0.51953125,-11.001281406980437,-20.92178315218894,2.5427539531012782
1,1,F4,W0,0.5234375,-11.091087009457098,-20.807161020252284,2.3218021203325723
1,1,F4,W0,0.52734375,-11.081046748423963,-20.764936550806933,2.1314431383204395
1,1,F4,W0,0.53125,-10.942600008097971,-20.366423991987347,2.2631614819760904
1,1,F4,W0,0.53515625,-10.681009766799738,-20.133219654321731,2.4660563369265187
1,1,F4,W0,0.5390625,-10.325422367991127,-19.871981077904955,2.5653804296658445
1,1,F4,W0,0.54296875,-9.9141758939436855,-19.189666744420744,2.9002338794921747
1,1,F4,W0,0.546875,-9.4813730971844308,-18.513418054658981,3.3302953980196821
1,1,F4,W0,0.55078125,-9.0493150221646843,-18.117203959627563,3.8329437697729114
1,1,F4,W0,0.5546875,-8.6287259971592238,-17.739521078262118,4.3742634150643491
1,1,F4,W0,0.55859375,-8.223502236828514,-17.445272663885493,4.9064031701732587
1,1,F4,W0,0.5625,-7.8347292054547983,-17.105073917735222,5.3410954532340291
1,1,F4,W0,0.56640625,-7.4630392263013468,-16.947132025332692,5.7149611548149197
1,1,F4,W0,0.5703125,-7.11197571474667,-16.696594106852611,6.0279342340409565
1,1,F4,W0,0.57421875,-6.7913619675326906,-16.705563881638849,6.1438069165691305
1,1,F4,W0,0.578125,-6.5141426407798546,-16.627379965188599,6.3386943776599898
1,1,F4,W0,0.58203125,-6.2827008961679045,-16.601283695184886,6.3600768842542834
1,1,F4,W0,0.5859375,-6.0711724188300185,-16.495513135334846,6.407353850883978
1,1,F4,W0,0.58984375,-5.8181608608398028,-16.39917539137161,6.7053743022638814
1,1,F4,W0,0.59375,-5.4408187100055727,-16.121497701247183,7.1718144468201972
1,1,F4,W0,0.59765625,-4.8683503680088158,-15.366592680923446,7.9401413966105006
1,1,F4,W0,0.6015625,-4.079103865112903,-14.55760548348379,8.7366742453494233
1,1,F4,W0,0.60546875,-3.1187676715374302,-13.653219470267887,9.5049006889358001
1,1,F4,W0,0.609375,-2.0844298400245966,-12.85083866408201,10.785794166712128
1,1,F4,W0,0.61328125,-1.0803833915675625,-12.16336119017862,12.279678256195439
1,1,F4,W0,0.6171875,-0.17205696252004959,-11.604180288555261,13.614810078428773
1,1,F4,W0,0.62109375,0.63435412793716195,-11.194391675331794,14.512144792743889
1,1,F4,W0,0.625,1.3784370786490465,-10.727894632220185,15.496025600862641
1,1,F4,W0,0.62890625,2.1134008615472029,-10.412169391420163,16.447777782984407
1,1,F4,W0,0.6328125,2.8796311409887791,-9.746255734281684,17.095605954975071
1,1,F4,W0,0.63671875,3.6978656166625772,-9.2315905885801808,17.821138453252175
1,1,F4,W0,0.640625,4.5755357475944667,-8.293775456132229,18.501376392337377
1,1,F4,W0,0.64453125,5.5093271937626955,-7.3069211659339324,19.471724634607238
1,1,F4,W0,0.6484375,6.4765638439397826,-6.1804604558683671,20.15300598722698
1,1,F4,W0,0.65234375,7.4265797653127636,-4.7334794023412838,20.860691254836855
1,1,F4,W0,0.65625,8.2902849638913576,-3.0157891039071592,21.10009821031375
1,1,F4,W0,0.66015625,9.0116593203718498,-1.8756906538928597,21.497301831627674
1,1,F4,W0,0.6640625,9.5800579919186841,-1.2987140410929567,21.812326642214018
1,1,F4,W0,0.66796875,10.033412215129456,-1.0509154159677159,22.247847791229198
1,1,F4,W0,0.671875,10.425120643407878,-1.0092886621076211,23.081145231919706
1,1,F4,W0,0.67578125,10.781565713701809,-0.95140508527108736,23.965871036686448
1,1,F4,W0,0.6796875,11.085233099440876,-0.69941232170274525,24.402254560157616
1,1,F4,W0,0.68359375,11.292879671909732,-0.48118496760069401,24.245361132530437
1,1,F4,W0,0.6875,11.3698884081107,-0.12201505609959701,24.129164977457311
1,1,F4,W0,0.69140625,11.316876096411709,-0.11556498865554808,23.922134767478369
1,1,F4,W0,0.6953125,11.176955861474617,-0.11412732767036192,23.633055478353189
1,1,F4,W0,0.69921875,11.023783045797064,-0.20641151600208221,23.452311560580579
1,1,F4,W0,0.703125,10.936167006225144,-0.43817805536501708,23.360794832646917
1,1,F4,W0,0.70703125,10.969913682050985,-0.58790891084986474,23.449776471670795
1,1,F4,W0,0.7109375,11.141616268442172,-0.57189255637506664,23.706357309349603
1,1,F4,W0,0.71484375,11.433258669064749,-0.35661616440329658,24.044846909351822
1,1,F4,W0,0.71875,11.810096581652992,0.23722518906813839,24.290058794984194
1,1,F4,W0,0.72265625,12.234915456442197,1.3630378940402004,24.450418122296071
1,1,F4,W0,0.7265625,12.672289945426387,2.0399003072352815,24.504969346279591
1,1,F4,W0,0.73046875,13.092211863078195,2.6954896448192338,24.584337657119669
1,1,F4,W0,0.734375,13.480327880278139,3.2124517561853714,24.471025309312324
1,1,F4,W0,0.73828125,13.845172723315217,3.8169262319287189,24.665932459410385
