task,condition,channel,method,selected_k,time_s,training_clean_mean,historical_P0_mean,fit,fit_ci_low,fit_ci_high
1,-1,Fz,P0,0,0.23828125,-27.855802097317422,-7.3919974405804147,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.2421875,-28.917368325340998,-8.0939135099231407,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.24609375,-29.758931211563407,-8.6916041836353735,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.25,-30.458277607509579,-8.942423090777746,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.25390625,-31.093496967675534,-8.6837337204284921,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.2578125,-31.808115504710425,-7.9034182023221451,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.26171875,-32.860751084037375,-6.7623530798499925,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.265625,-34.493188069208792,-5.5525445364092505,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.26953125,-36.686485912105951,-4.5992686535131551,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.2734375,-39.060044035171543,-4.1429967259011073,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.27734375,-41.042162062332451,-4.2526938146631119,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.28125,-42.174026515894219,-4.8080341116664629,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.28515625,-42.319094151054742,-5.5501764606131943,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.2890625,-41.674331525486473,-6.1715178070128127,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.29296875,-40.631898246082521,-6.4130777181601024,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.296875,-39.596514997625178,-6.1454901514564346,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.30078125,-38.84252146267643,-5.4069364597146317,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.3046875,-38.452089311685775,-4.3752640801254223,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.30859375,-38.338720509991681,-3.2826054728209062,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.3125,-38.330951802830697,-2.3182772617591603,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.31640625,-38.27221791921221,-1.5700400218031725,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.3203125,-38.090954568728897,-1.0204854171793065,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.32421875,-37.814165656516309,-0.57874378955107797,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.328125,-37.52952122765484,-0.11936895238555512,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.33203125,-37.326304138570904,0.48130494379270189,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.3359375,-37.249362093411406,1.3034695232833593,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.33984375,-37.284805586563436,2.3352163784686182,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.34375,-37.375808873044697,3.4394588417715322,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.34765625,-37.454427433743732,4.3724522795757954,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.3515625,-37.474005698947337,4.870491112383351,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.35546875,-37.430701100554181,4.7738062958078737,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.359375,-37.365445325919424,4.1163148378339898,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.36328125,-37.341354763167473,3.1185227351254676,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.3671875,-37.40395722835396,2.0824719856887275,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.37109375,-37.549213276404402,1.2523498276826335,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.375,-37.726553175494907,0.71790635843450779,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.37890625,-37.87835410877193,0.39961441574210754,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.3828125,-37.984045740669792,0.1069930975041833,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.38671875,-38.071784562513947,-0.36531014552947927,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.390625,-38.190724134917545,-1.1456870296339707,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.39453125,-38.371523505552076,-2.2332616278561859,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.3984375,-38.607960658529748,-3.5016071208983099,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.40234375,-38.868159535416311,-4.7498056156578246,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.40625,-39.119577190123877,-5.7748939496929834,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.41015625,-39.349214919288002,-6.4399800832115384,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.4140625,-39.571435996902821,-6.7205657615081016,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.41796875,-39.822356789305488,-6.7129878175824791,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.421875,-40.140982018596375,-6.5918601942451769,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.42578125,-40.54310050950491,-6.5282747468554687,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.4296875,-41.002960962646142,-6.6157454463129772,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.43359375,-41.456468388590245,-6.8542005897433773,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.4375,-41.824360262840308,-7.1975710698538862,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.44140625,-42.039568455470103,-7.6174160783388176,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.4453125,-42.064644307223681,-8.1256784902901451,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.44921875,-41.898011541920752,-8.7401709619864789,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.453125,-41.57515591784373,-9.4268208489691148,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.45703125,-41.165377543458398,-10.071726159171547,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.4609375,-40.755987268347077,-10.51168838453893,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.46484375,-40.418530669255269,-10.604606246998529,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.46875,-40.168574341676937,-10.290512395563367,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.47265625,-39.946638466095237,-9.6063679389556,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.4765625,-39.642899979158649,-8.6577585764809974,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.48046875,-39.159226276887445,-7.5776233641249382,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.484375,-38.470969573841252,-6.4964859563329371,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.48828125,-37.646072104169143,-5.5287401514665149,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.4921875,-36.806749248953885,-4.7687288799131125,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.49609375,-36.058289607152041,-4.2880999567664411,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.5,-35.432195009935953,-4.1249966736638877,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.50390625,-34.88200061049406,-4.2627986871956898,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.5078125,-34.334666855171903,-4.6130693682296808,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.51171875,-33.760800915559351,-5.0246232638629129,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.515625,-33.211086302917707,-5.3240009434022895,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.51953125,-32.788352962720658,-5.3676454602949608,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.5234375,-32.572096364753577,-5.0787630463629156,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.52734375,-32.551055548000832,-4.4569582123942606,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.53125,-32.617646445548019,-3.5671065257130108,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.53515625,-32.632758646901664,-2.5175726736979729,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.5390625,-32.51449466014531,-1.4308616722614267,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.54296875,-32.284700168376887,-0.40899234616153235,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.546875,-32.039938588672349,0.49461181239394514,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.55078125,-31.872574514198206,1.2795536625463138,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.5546875,-31.803819566058895,1.9743614260017073,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.55859375,-31.774785225989206,2.602773591636808,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.5625,-31.691643444285507,3.1704417621371963,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.56640625,-31.483730693135776,3.6830813958162762,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.5703125,-31.136749644229162,4.1728377722008512,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.57421875,-30.692079845984335,4.6977365315884345,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.578125,-30.224961595624368,5.3064466128227243,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.58203125,-29.815976791866149,5.9992935515034045,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.5859375,-29.523054819339933,6.7230778070013573,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.58984375,-29.3588030676191,7.4027706593477509,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.59375,-29.280988959761533,7.9764276392807778,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.59765625,-29.203946039983069,8.4037066901706883,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.6015625,-29.030328444357469,8.6562467866375226,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.60546875,-28.691285109247513,8.7209565373694016,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.609375,-28.178269072040155,8.6280883324262199,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.61328125,-27.553262780445788,8.4803375627441806,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.6171875,-26.931135149772892,8.4469856695602399,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.62109375,-26.436427952772267,8.7088972248371732,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.625,-26.148710422314402,9.3765921467484734,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.62890625,-26.061343655593806,10.428471588612368,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.6328125,-26.077259153544027,11.712319704963546,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.63671875,-26.047056917615588,13.017345967929838,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.640625,-25.830379920528713,14.174938506666633,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.64453125,-25.35072703476505,15.124547584181535,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.6484375,-24.622792605307534,15.913422065335423,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.65234375,-23.746434392873375,16.654197486041408,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.65625,-22.870288501804847,17.481651613479517,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.66015625,-22.135212376495556,18.521114952129356,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.6640625,-21.619082949273643,19.857673242017785,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.66796875,-21.310630086507512,21.504255246291894,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.671875,-21.127470639685409,23.380063986862584,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.67578125,-20.966494033855724,25.309033667765775,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.6796875,-20.754522080435756,27.045522344026864,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.68359375,-20.470665742192175,28.33455106736918,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.6875,-20.135058421033932,28.997610412689252,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.69140625,-19.7811956119203,29.004181758782256,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.6953125,-19.433822027454241,28.478895513367981,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.69921875,-19.101978881545659,27.629255296088239,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.703125,-18.781654768141888,26.635135737658469,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.70703125,-18.45732205165902,25.569074717829924,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.7109375,-18.098766963006586,24.394650285402182,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.71484375,-17.661007288989001,23.040976220274644,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.71875,-17.099079990877872,21.507661205711607,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.72265625,-16.39971017740087,19.936239476989076,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.7265625,-15.613371297447868,18.598761582831276,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.73046875,-14.858681462255106,17.798922121508344,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.734375,-14.281894466607492,17.734748851773681,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.73828125,-13.985885390165747,18.398748247430188,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.7421875,-13.971900005665256,19.569163307208441,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.74609375,-14.136070717892958,20.892287469314997,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.75,-14.327142265029284,22.011894636669425,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.75390625,-14.428871932746546,22.68963808353427,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.7578125,-14.415327582754704,22.871426791145133,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.76171875,-14.35009533350734,22.677764055443461,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.765625,-14.338588196737293,22.328802922745282,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.76953125,-14.466876241426156,22.047137249052291,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.7734375,-14.761245409117196,21.987661363716938,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.77734375,-15.186936055186338,22.213284842856677,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.78125,-15.680908610189976,22.697164458786215,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.78515625,-16.193269380527848,23.32739310657924,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.7890625,-16.709226025359175,23.918647139877681,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.79296875,-17.240762762746026,24.254527797078875,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,Fz,P0,0,0.796875,-17.800166449397857,24.163592431462192,-27.062365191653253,-53.368231286110955,1.9198542475808842
1,-1,F3,P0,0,-0.19921875,0.51193099846749679,-2.9807379291138631,,,
1,-1,F3,P0,0,-0.1953125,-0.040325666110103076,-2.5165498996732536,,,
1,-1,F3,P0,0,-0.19140625,-0.53367890171206167,-1.9991118649767714,,,
1,-1,F3,P0,0,-0.1875,-0.893203965037491,-1.4248076125288429,,,
1,-1,F3,P0,0,-0.18359375,-1.0458336107272068,-0.80282746927725079,,,
1,-1,F3,P0,0,-0.1796875,-0.94545508012049662,-0.16645850132927825,,,
1,-1,F3,P0,0,-0.17578125,-0.61108565333502052,0.4426907878576517,,,
1,-1,F3,P0,0,-0.171875,-0.15078169302356781,0.99294151084064874,,,
1,-1,F3,P0,0,-0.16796875,0.26249788376414485,1.4561687107941548,,,
1,-1,F3,P0,0,-0.1640625,0.46673006577354353,1.7819512954186187,,,
1,-1,F3,P0,0,-0.16015625,0.39517803289837033,1.8888598683048259,,,
1,-1,F3,P0,0,-0.15625,0.10899597079165628,1.7012638494780854,,,
1,-1,F3,P0,0,-0.15234375,-0.24744066789312352,1.2145703027742669,,,
1,-1,F3,P0,0,-0.1484375,-0.53617420007551253,0.53541794768096507,,,
1,-1,F3,P0,0,-0.14453125,-0.69729472697967498,-0.14341529740192752,,,
1,-1,F3,P0,0,-0.140625,-0.75933274065830059,-0.62389416249025687,,,
1,-1,F3,P0,0,-0.13671875,-0.79419114454311868,-0.79122518382521534,,,
1,-1,F3,P0,0,-0.1328125,-0.85776227090995538,-0.66029175882851887,,,
1,-1,F3,P0,0,-0.12890625,-0.95418213768656968,-0.35831739584026112,,,
1,-1,F3,P0,0,-0.125,-1.033852585822771,-0.060218314614944334,,,
1,-1,F3,P0,0,-0.12109375,-1.0143275025039846,0.083340163148917179,,,
1,-1,F3,P0,0,-0.1171875,-0.81126328611126153,-0.005423756205852219,,,
1,-1,F3,P0,0,-0.11328125,-0.3714936475810528,-0.31023732611723864,,,
1,-1,F3,P0,0,-0.109375,0.30046844899546088,-0.72226913134920956,,,
1,-1,F3,P0,0,-0.10546875,1.1331526348499392,-1.0697241405111897,,,
1,-1,F3,P0,0,-0.1015625,2.0004889258677139,-1.1790697085986068,,,
1,-1,F3,P0,0,-0.09765625,2.7498858065464815,-0.94797586976675086,,,
1,-1,F3,P0,0,-0.09375,3.23759656425658,-0.39473620243242291,,,
1,-1,F3,P0,0,-0.08984375,3.3670309407730019,0.33714156695844721,,,
1,-1,F3,P0,0,-0.0859375,3.1231972583952783,1.0159704502561666,,,
1,-1,F3,P0,0,-0.08203125,2.5876766396477313,1.387053614163414,,,
1,-1,F3,P0,0,-0.078125,1.9202122886669049,1.2520036823250107,,,
1,-1,F3,P0,0,-0.07421875,1.3087895109720766,0.54311215535300805,,,
1,-1,F3,P0,0,-0.0703125,0.9044303502538974,-0.6320882629986132,,,
1,-1,F3,P0,0,-0.06640625,0.76303101086913461,-1.9975068035456882,,,
1,-1,F3,P0,0,-0.0625,0.82007876030073201,-3.1760150455200371,,,
1,-1,F3,P0,0,-0.05859375,0.92019785933772769,-3.8073460657137757,,,
1,-1,F3,P0,0,-0.0546875,0.8988209611618696,-3.6772370137964931,,,
1,-1,F3,P0,0,-0.05078125,0.67374458654713443,-2.7989360240495111,,,
1,-1,F3,P0,0,-0.046875,0.28494268854255961,-1.4038646921288811,,,
1,-1,F3,P0,0,-0.04296875,-0.14741925309256265,0.15151507827820479,,,
1,-1,F3,P0,0,-0.0390625,-0.51324798453318576,1.5105722857591561,,,
1,-1,F3,P0,0,-0.03515625,-0.78164878834201612,2.4206417436471912,,,
1,-1,F3,P0,0,-0.03125,-1.0043551833979063,2.7954039792812417,,,
1,-1,F3,P0,0,-0.02734375,-1.2630554879153708,2.7285710792307309,,,
1,-1,F3,P0,0,-0.0234375,-1.6025217829317613,2.4410967818231457,,,
1,-1,F3,P0,0,-0.01953125,-1.989452199436426,2.1584340475671913,,,
1,-1,F3,P0,0,-0.015625,-2.3188422121128589,1.9730522993270763,,,
1,-1,F3,P0,0,-0.01171875,-2.4657441012914014,1.7882438577291249,,,
1,-1,F3,P0,0,-0.0078125,-2.3539849018481265,1.3973992417372272,,,
1,-1,F3,P0,0,-0.00390625,-2.0011268119465444,0.652869132900183,,,
1,-1,F3,P0,0,0,-1.5148149916645484,-0.3916458705843156,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.00390625,-1.0470406035022206,-1.465921279292695,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.0078125,-0.7337922282925009,-2.2139793255771227,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.01171875,-0.64825836832126571,-2.3974725953610982,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.015625,-0.78388737536439457,-2.0472163177686147,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.01953125,-1.0681099243036734,-1.4595212114738449,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.0234375,-1.3953921013294326,-1.0261043760606521,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.02734375,-1.6658927096605238,-0.99883720486845062,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.03125,-1.8193763594000649,-1.3423563966599996,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.03515625,-1.8533126600318577,-1.7715235460594141,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.0390625,-1.8145713430115591,-1.9448733011861312,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.04296875,-1.7674400608274696,-1.6843017781227738,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.046875,-1.7578096813835538,-1.0827195897376489,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.05078125,-1.7956528341270281,-0.43991099450343413,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.0546875,-1.8636419357661422,-0.076968347342954588,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.05859375,-1.9413829839427261,-0.15353078313767973,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.0625,-2.0254247887562702,-0.60124678799471598,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.06640625,-2.1310814615851803,-1.1995776663132485,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.0703125,-2.2775081594151483,-1.7256623732683227,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.07421875,-2.470161994299692,-2.0775499260286177,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.078125,-2.6953882156281899,-2.3051598932865183,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.08203125,-2.9290868497591531,-2.5440947524331907,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.0859375,-3.1464777004886253,-2.9004298499571459,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.08984375,-3.3207544800109154,-3.3619924273272686,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.09375,-3.4170421990896216,-3.7944444029609636,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.09765625,-3.400823677937705,-4.021739719710788,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.1015625,-3.2654763672305416,-3.9353101036513465,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.10546875,-3.0558084139192241,-3.568406769704124,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.109375,-2.8581658595795534,-3.1038432590407203,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.11328125,-2.7543815208091722,-2.8162538793696772,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.1171875,-2.772077183819714,-2.9679616943945542,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.12109375,-2.8720400336387217,-3.6937586875067279,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.125,-2.982182903840652,-4.9267129100750156,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.12890625,-3.0458614411512563,-6.4099254180111824,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.1328125,-3.0443343164727139,-7.7931792600000502,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.13671875,-2.9853172910764023,-8.7601675773766043,-1.5799887202679033,-16.873837211896458,7.6033908133328394
1,-1,F3,P0,0,0.140625,-2.8824200962340694,-9.1230472877412883,-1.5799887202679033,-16.873837211896458,7.6033908133328394
